epoch,elapsed,train_loss,val_loss,train_recall,train_tnr,train_precision,train_balanced_accuracy,val_recall,val_tnr,val_precision,val_balanced_accuracy
140,1.8056178092956543,0.6021710875782141,2.242550235229239,0.9787077903747559,0.7711030840873718,0.5013163089752197,0.8749054670333862,0.8468468189239502,0.6920270919799805,0.3888314366340637,0.7694369554519653
141,1.8035316467285156,0.5962178379423558,3.1323212028512586,0.9801762104034424,0.7686863541603088,0.49906542897224426,0.8744312524795532,0.7702702879905701,0.8035435080528259,0.47566065192222595,0.786906898021698
142,1.8217129707336426,0.5658805109460777,2.8231739347508684,0.98531574010849,0.7856032848358154,0.5193498730659485,0.8854595422744751,0.8333333134651184,0.7201667428016663,0.40793827176094055,0.7767500281333923
143,1.8364753723144531,0.5194618617535903,2.536959186569171,0.9889867901802063,0.8004488348960876,0.5381542444229126,0.894717812538147,0.8310810923576355,0.7107868790626526,0.399350643157959,0.770933985710144
144,1.8546020984649658,0.5625693438516614,2.2260877342855134,0.9809104204177856,0.7868116497993469,0.519642174243927,0.8838610649108887,0.8761261105537415,0.6659718751907349,0.37766990065574646,0.7710490226745605
145,1.8606672286987305,0.5989600503019403,2.1769270014606708,0.9801762104034424,0.7657517790794373,0.4959138333797455,0.8729640245437622,0.869369387626648,0.646169900894165,0.3624413013458252,0.7577696442604065
146,1.9083762168884277,0.6481243961937497,2.4515548184276357,0.9772393703460693,0.7524598836898804,0.4813743233680725,0.8648496270179749,0.8175675868988037,0.7535174489021301,0.43421053886413574,0.7855424880981445
147,1.8480830192565918,0.612471357234434,3.6929097883738824,0.9750367403030396,0.7695494294166565,0.49868568778038025,0.8722931146621704,0.7364864945411682,0.8176133632659912,0.4830133020877838,0.7770498991012573
148,1.8668780326843262,0.5345475861338965,2.97340800264719,0.9787077903747559,0.7982047200202942,0.5327737927436829,0.8884562253952026,0.8040540814399719,0.756644070148468,0.4332524240016937,0.78034907579422
149,1.846022367477417,0.514758161000936,3.4906907721413196,0.9838472604751587,0.8089073300361633,0.5476093292236328,0.8963773250579834,0.7747747898101807,0.7691506147384644,0.43710291385650635,0.7719627022743225
150,1.8590655326843262,0.5327667581950111,2.8590953542071587,0.9816446304321289,0.7940617799758911,0.5284584760665894,0.88785320520401,0.8040540814399719,0.7326732873916626,0.41034483909606934,0.7683637142181396
